App Name,App ID,Genre,Installs,APK_file_name,Permission,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
How do Animals Work?,com.learnyland.animals,教育,"10,000+",/mnt/c/users/ryutaro/downloads/cute.truefunapps.animals.apk,com.google.android.gms.permission.AD_ID,android.permission.POST_NOTIFICATIONS,android.permission.WAKE_LOCK,cute.truefunapps.animals.DYNAMIC_RECEIVER_NOT_EXPORTED_PERMISSION,android.permission.READ_EXTERNAL_STORAGE,android.permission.INTERNET,android.permission.ACCESS_WIFI_STATE,com.google.android.c2dm.permission.RECEIVE,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,android.permission.RECEIVE_BOOT_COMPLETED,android.permission.WRITE_EXTERNAL_STORAGE,android.permission.ACCESS_NETWORK_STATE,android.permission.FOREGROUND_SERVICE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hulu / フールー　人気ドラマ・映画・アニメなどが見放題,jp.happyon.android,エンタメ,"10,000,000+",Hulu Young Tubi_8.0_Apkpure.apk,android.permission.ACCESS_COARSE_LOCATION,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,android.permission.READ_PHONE_STATE,android.permission.VIBRATE,android.permission.POST_NOTIFICATIONS,android.permission.WAKE_LOCK,android.permission.INTERNET,android.permission.READ_EXTERNAL_STORAGE,android.permission.RECEIVE_BOOT_COMPLETED,com.anddoes.launcher.permission.UPDATE_COUNT,com.htc.launcher.permission.READ_SETTINGS,me.everything.badger.permission.BADGE_COUNT_READ,com.huawei.android.launcher.permission.WRITE_SETTINGS,android.permission.FOREGROUND_SERVICE,me.everything.badger.permission.BADGE_COUNT_WRITE,com.oppo.launcher.permission.READ_SETTINGS,com.sonyericsson.home.permission.BROADCAST_BADGE,com.google.android.c2dm.permission.RECEIVE,codes.hulu_young_tubi.Android.permission.C2D_MESSAGE,com.sonymobile.home.permission.PROVIDER_INSERT_BADGE,com.oppo.launcher.permission.WRITE_SETTINGS,com.sec.android.provider.badge.permission.WRITE,com.huawei.android.launcher.permission.READ_SETTINGS,com.huawei.android.launcher.permission.CHANGE_BADGE,android.permission.READ_APP_BADGE,com.htc.launcher.permission.UPDATE_SHORTCUT,com.sec.android.provider.badge.permission.READ,android.permission.ACCESS_WIFI_STATE,android.permission.ACCESS_FINE_LOCATION,android.permission.WRITE_EXTERNAL_STORAGE,android.permission.ACCESS_NETWORK_STATE,com.majeur.launcher.permission.UPDATE_BADGE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HykeComic-ハイクコミック:フルカラー漫画(マンガ),com.hykecomic.hyke,マンガ,"100,000+",/mnt/c/users/ryutaro/downloads/com.hykecomic.hyke.apk,com.google.android.gms.permission.AD_ID,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,android.permission.VIBRATE,com.android.vending.BILLING,android.permission.POST_NOTIFICATIONS,android.permission.USE_FULL_SCREEN_INTENT,android.permission.WAKE_LOCK,android.permission.RECEIVE_BOOT_COMPLETED,android.permission.INTERNET,android.permission.READ_EXTERNAL_STORAGE,com.anddoes.launcher.permission.UPDATE_COUNT,com.htc.launcher.permission.READ_SETTINGS,me.everything.badger.permission.BADGE_COUNT_READ,com.huawei.android.launcher.permission.WRITE_SETTINGS,android.permission.FOREGROUND_SERVICE,me.everything.badger.permission.BADGE_COUNT_WRITE,com.oppo.launcher.permission.READ_SETTINGS,com.sonyericsson.home.permission.BROADCAST_BADGE,com.google.android.c2dm.permission.RECEIVE,com.sonymobile.home.permission.PROVIDER_INSERT_BADGE,com.oppo.launcher.permission.WRITE_SETTINGS,com.sec.android.provider.badge.permission.WRITE,com.huawei.android.launcher.permission.READ_SETTINGS,com.huawei.android.launcher.permission.CHANGE_BADGE,android.permission.READ_APP_BADGE,com.htc.launcher.permission.UPDATE_SHORTCUT,com.sec.android.provider.badge.permission.READ,android.permission.ACCESS_WIFI_STATE,com.applovin.array.apphub.permission.BIND_APPHUB_SERVICE,android.permission.SCHEDULE_EXACT_ALARM,android.permission.WRITE_EXTERNAL_STORAGE,android.permission.ACCESS_NETWORK_STATE,com.majeur.launcher.permission.UPDATE_BADGE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IKEA,com.ingka.ikea.app,ショッピング,"10,000,000+",/mnt/c/users/ryutaro/downloads/com.ingka.ikea.app.apk,com.google.android.gms.permission.AD_ID,android.permission.ACCESS_COARSE_LOCATION,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,android.permission.VIBRATE,android.permission.POST_NOTIFICATIONS,android.permission.WAKE_LOCK,android.permission.INTERNET,android.permission.RECEIVE_BOOT_COMPLETED,android.permission.FOREGROUND_SERVICE,android.permission.CAMERA,android.permission.CHANGE_NETWORK_STATE,com.google.android.c2dm.permission.RECEIVE,com.ingka.ikea.app.DYNAMIC_RECEIVER_NOT_EXPORTED_PERMISSION,android.permission.USE_FINGERPRINT,android.permission.ACCESS_WIFI_STATE,android.permission.NEARBY_WIFI_DEVICES,android.permission.ACCESS_FINE_LOCATION,android.permission.CHANGE_WIFI_STATE,android.permission.ACCESS_NETWORK_STATE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IKO,pl.pkobp.iko,ファイナンス,"5,000,000+",IKO Learn to Kite_3.15.06_Apkpure.apk,android.permission.CAMERA,android.permission.WAKE_LOCK,android.permission.RECORD_AUDIO,android.permission.POST_NOTIFICATIONS,com.google.android.gms.permission.AD_ID,android.permission.INTERNET,android.permission.ACCESS_COARSE_LOCATION,android.permission.READ_EXTERNAL_STORAGE,com.google.android.c2dm.permission.RECEIVE,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,android.permission.ACCESS_FINE_LOCATION,com.android.vending.BILLING,android.permission.CALL_PHONE,android.permission.WRITE_EXTERNAL_STORAGE,android.permission.ACCESS_NETWORK_STATE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMDb Movies & TV,com.imdb.mobile,エンタメ,"100,000,000+",IMDb_ Movies & TV Shows_8.8.4.108840300_Apkpure.apk,com.google.android.gms.permission.AD_ID,android.permission.AUTHENTICATE_ACCOUNTS,android.permission.ACCESS_COARSE_LOCATION,android.permission.USE_CREDENTIALS,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,android.permission.READ_PHONE_STATE,android.permission.GET_ACCOUNTS,android.permission.VIBRATE,android.permission.POST_NOTIFICATIONS,com.amazon.dcp.sso.permission.AmazonAccountPropertyService.property.changed,com.imdb.mobile.permission.C2D_MESSAGE,com.amazon.dcp.metrics.permission.METRICS_PERMISSION,android.permission.WAKE_LOCK,android.permission.INTERNET,android.permission.RECEIVE_BOOT_COMPLETED,com.amazon.dcp.sso.permission.account.changed,com.amazon.dcp.config.permission.DYN_CONFIG_VALUES_UPDATED,com.amazon.dcp.sso.permission.CUSTOMER_ATTRIBUTE_SERVICE,android.permission.FOREGROUND_SERVICE,com.google.android.c2dm.permission.RECEIVE,com.amazon.identity.permission.CALL_AMAZON_DEVICE_INFORMATION_PROVIDER,com.amazon.identity.permission.CAN_CALL_MAP_INFORMATION_PROVIDER,com.amazon.dcp.sso.permission.MANAGE_COR_PFM,android.permission.ACCESS_WIFI_STATE,com.amazon.identity.auth.device.perm.AUTH_SDK,amazon.permission.COLLECT_METRICS,com.amazon.dcp.sso.permission.USE_DEVICE_CREDENTIALS,android.permission.MANAGE_ACCOUNTS,com.imdb.mobile.DYNAMIC_RECEIVER_NOT_EXPORTED_PERMISSION,com.amazon.appmanager.preload.permission.READ_PRELOAD_DEVICE_INFO_PROVIDER,android.permission.ACCESS_NETWORK_STATE,com.amazon.identity.permission.GENERIC_IPC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IRIAM - キャラクターのライブ配信アプリ,jp.co.duo7.vr.iriam,エンタメ,"100,000+",/mnt/c/users/ryutaro/downloads/jp.co.duo7.vr.iriam.apk,com.google.android.gms.permission.AD_ID,android.permission.READ_MEDIA_VIDEO,jp.co.duo7.vr.iriam.permission.C2D_MESSAGE,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,android.permission.VIBRATE,com.android.vending.BILLING,android.permission.POST_NOTIFICATIONS,android.permission.WAKE_LOCK,android.permission.INTERNET,android.permission.READ_EXTERNAL_STORAGE,android.permission.FOREGROUND_SERVICE,android.permission.READ_MEDIA_AUDIO,android.permission.CAMERA,android.permission.RECORD_AUDIO,com.google.android.c2dm.permission.RECEIVE,android.permission.ACCESS_WIFI_STATE,android.permission.READ_MEDIA_IMAGES,android.permission.WRITE_EXTERNAL_STORAGE,android.permission.ACCESS_NETWORK_STATE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Identity V,com.netease.idv.googleplay,ロールプレイング,"10,000,000+",Identity V_1.0.1358215_Apkpure.apk,com.google.android.gms.permission.AD_ID,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,android.permission.VIBRATE,com.android.vending.BILLING,com.netease.idv.googleplay.permission.ngpush,android.permission.POST_NOTIFICATIONS,android.permission.BLUETOOTH_CONNECT,android.permission.WAKE_LOCK,android.permission.BLUETOOTH,android.permission.INTERNET,android.permission.READ_EXTERNAL_STORAGE,com.android.vending.CHECK_LICENSE,android.permission.FOREGROUND_SERVICE,android.permission.GET_TASKS,android.permission.CAMERA,android.permission.RECORD_AUDIO,com.google.android.c2dm.permission.RECEIVE,android.permission.FLASHLIGHT,android.permission.BATTERY_STATS,android.permission.ACCESS_WIFI_STATE,android.permission.READ_MEDIA_IMAGES,android.permission.CHANGE_WIFI_STATE,android.permission.WRITE_EXTERNAL_STORAGE,android.permission.ACCESS_NETWORK_STATE,android.permission.BLUETOOTH_ADMIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Idle Pet Shelter,com.outloud.petshelter,シミュレーション,"500,000+",Idle Pet Shelter - Cat Rescue_1.17.0_Apkpure.apk,com.google.android.gms.permission.AD_ID,android.permission.WAKE_LOCK,android.permission.INTERNET,android.permission.ACCESS_WIFI_STATE,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,android.permission.VIBRATE,com.android.vending.BILLING,com.applovin.array.apphub.permission.BIND_APPHUB_SERVICE,com.android.vending.CHECK_LICENSE,com.singular.preinstall.READ_PERMISSION_SINGULAR,android.permission.POST_NOTIFICATIONS,android.permission.ACCESS_NETWORK_STATE,android.permission.FOREGROUND_SERVICE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Imou Life,com.mm.android.smartlifeiot,ライフスタイル,"5,000,000+",Imou Life_6.6.0_Apkpure.apk,com.google.android.gms.permission.AD_ID,com.android.launcher.permission.UNINSTALL_SHORTCUT,android.permission.ACCESS_COARSE_LOCATION,android.permission.USE_CREDENTIALS,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,android.permission.GET_ACCOUNTS,android.permission.VIBRATE,android.permission.DISABLE_KEYGUARD,android.permission.BLUETOOTH_SCAN,android.permission.BLUETOOTH_CONNECT,com.android.launcher.permission.INSTALL_SHORTCUT,android.permission.SYSTEM_ALERT_WINDOW,android.permission.WAKE_LOCK,android.permission.BLUETOOTH,android.permission.INTERNET,android.permission.READ_EXTERNAL_STORAGE,android.permission.RECEIVE_BOOT_COMPLETED,android.permission.FOREGROUND_SERVICE,com.mm.android.smartlifeiot.DYNAMIC_RECEIVER_NOT_EXPORTED_PERMISSION,android.permission.CAMERA,android.permission.RECORD_AUDIO,android.permission.CHANGE_NETWORK_STATE,android.permission.REORDER_TASKS,android.permission.MODIFY_AUDIO_SETTINGS,com.google.android.c2dm.permission.RECEIVE,android.permission.CHANGE_CONFIGURATION,android.permission.FLASHLIGHT,android.permission.USE_FINGERPRINT,android.permission.INTERACT_ACROSS_USERS_FULL,android.permission.ACCESS_BACKGROUND_LOCATION,android.permission.UNINSTALL_SHORTCUT,android.permission.BLUETOOTH_ADVERTISE,android.permission.KILL_BACKGROUND_PROCESSES,android.permission.ACCESS_WIFI_STATE,android.permission.MOUNT_UNMOUNT_FILESYSTEMS,android.permission.ACCESS_FINE_LOCATION,android.permission.CHANGE_WIFI_STATE,android.permission.WRITE_EXTERNAL_STORAGE,android.permission.ACCESS_NETWORK_STATE,android.permission.BLUETOOTH_ADMIN,android.permission.INSTALL_SHORTCUT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
InMind VR (Cardboard),com.nivalvr.inmind,教育,"1,000,000+",InMind VR (Cardboard)_19.0.7_Apkpure.apk,['android.permission.INTERNET'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
InShare - データ 移行、データコピー,sharefiles.sharemusic.shareapps.filetransfer,ツール,"50,000,000+",File Sharing - InShare_2.0.0.2_Apkpure.apk,android.permission.ACCESS_COARSE_LOCATION,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,android.permission.VIBRATE,com.android.vending.BILLING,android.permission.SYSTEM_ALERT_WINDOW,android.permission.WAKE_LOCK,android.permission.WRITE_CONTACTS,android.permission.BLUETOOTH,android.permission.INTERNET,android.permission.READ_EXTERNAL_STORAGE,android.permission.WRITE_SETTINGS,android.permission.QUERY_ALL_PACKAGES,android.permission.RECEIVE_BOOT_COMPLETED,android.permission.FOREGROUND_SERVICE,android.permission.READ_CONTACTS,android.permission.MANAGE_EXTERNAL_STORAGE,android.permission.CAMERA,android.permission.REQUEST_INSTALL_PACKAGES,android.permission.CHANGE_NETWORK_STATE,com.google.android.c2dm.permission.RECEIVE,android.permission.REQUEST_IGNORE_BATTERY_OPTIMIZATIONS,android.permission.FLASHLIGHT,android.permission.KILL_BACKGROUND_PROCESSES,android.permission.ACCESS_WIFI_STATE,android.permission.ACCESS_FINE_LOCATION,android.permission.CHANGE_WIFI_STATE,android.permission.WRITE_EXTERNAL_STORAGE,android.permission.ACCESS_NETWORK_STATE,android.permission.BLUETOOTH_ADMIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
InShot - 動画編集＆動画作成＆動画加工,com.camerasideas.instashot,写真,"500,000,000+",Video Downloader_2.1.0_Apkpure.apk,com.google.android.gms.permission.AD_ID,android.permission.WAKE_LOCK,android.permission.WRITE_SETTINGS,android.permission.READ_EXTERNAL_STORAGE,android.permission.INTERNET,android.permission.RECEIVE_BOOT_COMPLETED,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,android.permission.REQUEST_IGNORE_BATTERY_OPTIMIZATIONS,android.permission.VIBRATE,com.android.vending.BILLING,com.applovin.array.apphub.permission.BIND_APPHUB_SERVICE,android.permission.WRITE_EXTERNAL_STORAGE,android.permission.ACCESS_NETWORK_STATE,android.permission.FOREGROUND_SERVICE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indeed 求人・バイト・転職・仕事探しはインディード,com.indeed.android.jobsearch,ビジネス,"100,000,000+",Indeed Job Search_151.1_Apkpure.apk,com.google.android.gms.permission.AD_ID,android.permission.ACCESS_COARSE_LOCATION,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,android.permission.VIBRATE,android.permission.POST_NOTIFICATIONS,android.permission.BLUETOOTH_CONNECT,android.permission.USE_FULL_SCREEN_INTENT,android.permission.WAKE_LOCK,android.permission.BLUETOOTH,android.permission.INTERNET,android.permission.READ_EXTERNAL_STORAGE,android.permission.RECEIVE_BOOT_COMPLETED,android.permission.FOREGROUND_SERVICE,android.permission.RECORD_AUDIO,com.google.android.c2dm.permission.RECEIVE,android.permission.MODIFY_AUDIO_SETTINGS,android.permission.ACCESS_WIFI_STATE,android.permission.ACCESS_FINE_LOCATION,android.permission.CALL_PHONE,android.permission.WRITE_EXTERNAL_STORAGE,android.permission.ACCESS_NETWORK_STATE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Infinite Flight - フライトシミュレーター,com.fds.infiniteflight,シミュレーション,"5,000,000+",/mnt/c/users/ryutaro/downloads/installtimecontent.apk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Infinite Painter,com.brakefield.painter,アート＆デザイン,"10,000,000+",/mnt/c/users/ryutaro/downloads/com.brakefield.painter.apk,com.google.android.gms.permission.AD_ID,android.permission.WAKE_LOCK,android.permission.BLUETOOTH,android.permission.READ_EXTERNAL_STORAGE,android.permission.INTERNET,android.permission.ACCESS_COARSE_LOCATION,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,android.permission.ACCESS_FINE_LOCATION,com.brakefield.painter.DYNAMIC_RECEIVER_NOT_EXPORTED_PERMISSION,com.android.vending.BILLING,android.permission.BLUETOOTH_SCAN,android.permission.WRITE_EXTERNAL_STORAGE,android.permission.BLUETOOTH_CONNECT,android.permission.ACCESS_NETWORK_STATE,android.permission.FOREGROUND_SERVICE,android.permission.BLUETOOTH_ADMIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Insight Timer - 瞑想アプリ,com.spotlightsix.zentimerlite2,健康＆フィットネス,"5,000,000+",Insight Timer - Meditation App_17.4.3_Apkpure.apk,com.google.android.gms.permission.AD_ID,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,android.permission.READ_PHONE_STATE,android.permission.VIBRATE,com.android.vending.BILLING,com.spotlightsix.zentimerlite2.DYNAMIC_RECEIVER_NOT_EXPORTED_PERMISSION,android.permission.POST_NOTIFICATIONS,android.permission.USE_FULL_SCREEN_INTENT,android.permission.SYSTEM_ALERT_WINDOW,android.permission.WAKE_LOCK,android.permission.BLUETOOTH,android.permission.READ_EXTERNAL_STORAGE,android.permission.RECEIVE_BOOT_COMPLETED,android.permission.INTERNET,android.permission.FOREGROUND_SERVICE,android.permission.WRITE_CALENDAR,android.permission.ACCESS_NOTIFICATION_POLICY,android.permission.READ_PRIVILEGED_PHONE_STATE,android.permission.CAMERA,android.permission.RECORD_AUDIO,android.permission.MODIFY_AUDIO_SETTINGS,com.google.android.c2dm.permission.RECEIVE,android.permission.READ_CALENDAR,android.permission.ACCESS_WIFI_STATE,android.permission.SCHEDULE_EXACT_ALARM,android.permission.WRITE_EXTERNAL_STORAGE,android.permission.ACCESS_NETWORK_STATE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
InstaSize-フォトスタジオ画像加工＆コラージュ編集,com.jsdev.instasize,写真,"50,000,000+",No Crop For Instagram_5.6_Apkpure.apk,com.google.android.gms.permission.AD_ID,android.permission.WAKE_LOCK,android.permission.POST_NOTIFICATIONS,android.permission.READ_EXTERNAL_STORAGE,android.permission.INTERNET,android.permission.ACCESS_WIFI_STATE,com.google.android.c2dm.permission.RECEIVE,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,android.permission.READ_MEDIA_IMAGES,com.android.vending.BILLING,android.permission.CHANGE_WIFI_STATE,com.applovin.array.apphub.permission.BIND_APPHUB_SERVICE,nocrop.forinstagram.nocrop.DYNAMIC_RECEIVER_NOT_EXPORTED_PERMISSION,android.permission.WRITE_EXTERNAL_STORAGE,android.permission.ACCESS_NETWORK_STATE,android.permission.FOREGROUND_SERVICE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Instagram,com.instagram.android,ソーシャルネットワーク,"1,000,000,000+",Instagram_287.0.0.25.77_Apkpure.apk,com.google.android.gms.permission.AD_ID,android.permission.READ_MEDIA_VIDEO,com.android.launcher.permission.UNINSTALL_SHORTCUT,android.permission.USE_CREDENTIALS,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,android.permission.READ_PHONE_STATE,android.permission.GET_ACCOUNTS,android.permission.VIBRATE,com.android.vending.BILLING,android.permission.USE_BIOMETRIC,android.permission.POST_NOTIFICATIONS,com.instagram.direct.permission.DIRECT_APP_THREAD_STORE_SERVICE,android.permission.USE_FULL_SCREEN_INTENT,com.android.launcher.permission.INSTALL_SHORTCUT,android.permission.WAKE_LOCK,com.instagram.direct.permission.PROTECTED_DEEPLINKING,android.permission.BLUETOOTH,android.permission.INTERNET,android.permission.RECEIVE_BOOT_COMPLETED,android.permission.READ_EXTERNAL_STORAGE,android.permission.READ_PROFILE,com.htc.launcher.permission.READ_SETTINGS,android.permission.MANAGE_OWN_CALLS,android.permission.FOREGROUND_SERVICE,android.permission.READ_CONTACTS,android.permission.CAMERA,android.permission.ACCESS_MEDIA_LOCATION,android.permission.RECORD_AUDIO,com.facebook.services.identity.FEO2,com.sonyericsson.home.permission.BROADCAST_BADGE,com.google.android.c2dm.permission.RECEIVE,android.permission.MODIFY_AUDIO_SETTINGS,android.permission.REORDER_TASKS,com.amazon.device.messaging.permission.RECEIVE,com.sonymobile.home.permission.PROVIDER_INSERT_BADGE,com.huawei.android.launcher.permission.CHANGE_BADGE,android.permission.USE_FINGERPRINT,com.facebook.katana.provider.ACCESS,com.htc.launcher.permission.UPDATE_SHORTCUT,android.permission.READ_MEDIA_IMAGES,android.permission.ACCESS_FINE_LOCATION,com.instagram.android..permission.RECEIVE_ADM_MESSAGE,com.instagram.android.DYNAMIC_RECEIVER_NOT_EXPORTED_PERMISSION,android.permission.WRITE_EXTERNAL_STORAGE,android.permission.ACCESS_NETWORK_STATE,android.permission.READ_PHONE_NUMBERS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Inter: Pix e Cartão de Crédito,br.com.intermedium,ファイナンス,"10,000,000+",Pix_1.0.0_Apkpure.apk,android.permission.GET_TASKS,android.permission.CAMERA,android.hardware.camera.autofocus,android.permission.WAKE_LOCK,com.google.android.c2dm.permission.RECEIVE,android.permission.INTERNET,android.permission.ACCESS_WIFI_STATE,android.permission.READ_EXTERNAL_STORAGE,com.timesmobile.pix.permission.C2D_MESSAGE,android.permission.GET_ACCOUNTS,android.permission.CAMERA_EXTENDED,android.permission.VIBRATE,android.permission.READ_PHONE_STATE,android.permission.CHANGE_WIFI_STATE,android.permission.ACCESS_FINE_LOCATION,android.permission.WRITE_EXTERNAL_STORAGE,android.permission.ACCESS_NETWORK_STATE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
