App Name,App ID,Genre,Installs,APK_file_name,,Permission,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Air Traffic - フライトトラッカー,eu.flightapps.airtraffic,地図＆ナビ,"5,000,000+",Air Traffic - flight tracker_18.0_Apkpure.apk,android.permission.WAKE_LOCK,com.google.android.providers.gsf.permission.READ_GSERVICES,android.permission.ACCESS_COARSE_LOCATION,android.permission.INTERNET,android.permission.FOREGROUND_SERVICE,android.permission.VIBRATE,com.google.android.gms.permission.AD_ID,android.permission.ACCESS_NETWORK_STATE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Airline Commander:  フライトゲーム,it.rortos.realflight,シミュレーション,"10,000,000+",Airline Commander_ Flight Game_1.9.5_Apkpure.apk,com.huawei.android.launcher.permission.READ_SETTINGS,com.huawei.android.launcher.permission.CHANGE_BADGE,android.permission.READ_APP_BADGE,com.majeur.launcher.permission.UPDATE_BADGE,android.permission.INTERNET,com.oppo.launcher.permission.WRITE_SETTINGS,android.permission.FOREGROUND_SERVICE,me.everything.badger.permission.BADGE_COUNT_WRITE,com.anddoes.launcher.permission.UPDATE_COUNT,me.everything.badger.permission.BADGE_COUNT_READ,android.permission.WAKE_LOCK,com.huawei.android.launcher.permission.WRITE_SETTINGS,android.permission.ACCESS_COARSE_LOCATION,android.permission.VIBRATE,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,com.htc.launcher.permission.READ_SETTINGS,android.permission.ACCESS_NETWORK_STATE,it.rortos.realflight.DYNAMIC_RECEIVER_NOT_EXPORTED_PERMISSION,com.sonymobile.home.permission.PROVIDER_INSERT_BADGE,android.permission.ACCESS_WIFI_STATE,com.sec.android.provider.badge.permission.READ,com.oppo.launcher.permission.READ_SETTINGS,com.applovin.array.apphub.permission.BIND_APPHUB_SERVICE,com.google.android.gms.permission.AD_ID,com.android.vending.BILLING,com.htc.launcher.permission.UPDATE_SHORTCUT,com.sonyericsson.home.permission.BROADCAST_BADGE,com.sec.android.provider.badge.permission.WRITE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ajax Security System,com.ajaxsystems,ツール,"1,000,000+",Ajax Security System_2.28.0_Apkpure.apk,android.permission.ACCESS_FINE_LOCATION,com.majeur.launcher.permission.UPDATE_BADGE,android.permission.BLUETOOTH,android.permission.CAMERA,android.permission.INTERNET,android.permission.FOREGROUND_SERVICE,android.permission.BLUETOOTH_ADMIN,com.anddoes.launcher.permission.UPDATE_COUNT,android.permission.WRITE_EXTERNAL_STORAGE,android.permission.BLUETOOTH_SCAN,com.google.android.c2dm.permission.RECEIVE,android.permission.READ_CONTACTS,android.permission.WAKE_LOCK,android.permission.ACCESS_COARSE_LOCATION,android.permission.VIBRATE,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,android.permission.ACCESS_NETWORK_STATE,com.htc.launcher.permission.READ_SETTINGS,android.permission.RECEIVE_BOOT_COMPLETED,android.permission.ACCESS_WIFI_STATE,com.sec.android.provider.badge.permission.READ,android.permission.MODIFY_AUDIO_SETTINGS,android.permission.USE_BIOMETRIC,android.permission.FLASHLIGHT,android.permission.CHANGE_WIFI_STATE,android.permission.READ_EXTERNAL_STORAGE,com.ajaxsystems.DYNAMIC_RECEIVER_NOT_EXPORTED_PERMISSION,android.permission.BLUETOOTH_CONNECT,com.ajaxsystems.permission.MAPS_RECEIVE,com.htc.launcher.permission.UPDATE_SHORTCUT,android.permission.USE_FINGERPRINT,com.sonyericsson.home.permission.BROADCAST_BADGE,android.permission.RECORD_AUDIO,android.permission.ACCESS_BACKGROUND_LOCATION,com.google.android.providers.gsf.permission.READ_GSERVICES,com.sec.android.provider.badge.permission.WRITE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AliExpress,com.alibaba.aliexpresshd,ショッピング,"500,000,000+",AliExpress_8.73.5_Apkpure.apk,android.permission.ACCESS_FINE_LOCATION,android.permission.WRITE_SETTINGS,android.permission.CAMERA,android.permission.INTERNET,android.permission.FOREGROUND_SERVICE,android.permission.BLUETOOTH_ADMIN,com.alibaba.aliexpresshd.permission.PROCESS_PUSH_MSG,android.permission.READ_SETTINGS,android.permission.CAPTURE_VIDEO_OUTPUT,android.permission.WRITE_EXTERNAL_STORAGE,com.google.android.c2dm.permission.RECEIVE,android.permission.READ_CONTACTS,android.permission.WAKE_LOCK,android.permission.REORDER_TASKS,android.permission.CHANGE_NETWORK_STATE,android.permission.ACCESS_COARSE_LOCATION,android.permission.VIBRATE,com.android.providers.media.MediaProvider,android.permission.ACCESS_NETWORK_STATE,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,android.permission.RECEIVE_BOOT_COMPLETED,android.permission.SYSTEM_ALERT_WINDOW,cn.org.ifaa.permission.USE_IFAA_MANAGER,android.permission.ACCESS_WIFI_STATE,android.permission.READ_PHONE_STATE,android.permission.MODIFY_AUDIO_SETTINGS,android.permission.FLASHLIGHT,android.permission.CHANGE_WIFI_STATE,android.permission.READ_EXTERNAL_STORAGE,android.permission.USE_FINGERPRINT,com.alibaba.aliexpresshd.permission.PUSH_PROVIDER,com.alibaba.aliexpresshd.permission.MIPUSH_RECEIVE,android.permission.RECORD_AUDIO,android.permission.NFC,android.permission.ACCESS_MEDIA_LOCATION,android.permission.GET_TASKS,android.permission.MANAGE_FINGERPRINT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alohaブラウザ+ Private VPN,com.aloha.browser,仕事効率化,"10,000,000+",Aloha Browser + Private VPN_4.11.2_Apkpure.apk,android.permission.ACCESS_FINE_LOCATION,android.permission.READ_MEDIA_VIDEO,android.permission.READ_MEDIA_AUDIO,android.permission.CAMERA,android.permission.INTERNET,android.permission.FOREGROUND_SERVICE,android.permission.QUERY_ALL_PACKAGES,android.permission.WRITE_EXTERNAL_STORAGE,com.google.android.c2dm.permission.RECEIVE,android.permission.WAKE_LOCK,android.permission.ACCESS_COARSE_LOCATION,android.permission.CHANGE_NETWORK_STATE,android.permission.VIBRATE,com.aloha.browser.DYNAMIC_RECEIVER_NOT_EXPORTED_PERMISSION,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,android.permission.ACCESS_NETWORK_STATE,android.permission.RECEIVE_BOOT_COMPLETED,android.permission.POST_NOTIFICATIONS,android.permission.ACCESS_WIFI_STATE,android.permission.MODIFY_AUDIO_SETTINGS,android.permission.USE_BIOMETRIC,com.android.launcher.permission.UNINSTALL_SHORTCUT,android.permission.REQUEST_INSTALL_PACKAGES,android.permission.READ_EXTERNAL_STORAGE,com.android.vending.BILLING,android.permission.READ_MEDIA_IMAGES,com.android.launcher.permission.INSTALL_SHORTCUT,android.permission.USE_FINGERPRINT,android.permission.RECORD_AUDIO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Amazon Kindle: 電子書籍、マンガ、雑誌,com.amazon.kindle,書籍＆参考書,"100,000,000+",Amazon Kindle_8.81.1.0(1.3.290180.0)_Apkpure.apk,android.permission.ACCESS_FINE_LOCATION,com.amazon.identity.permission.GENERIC_IPC,android.permission.BLUETOOTH,com.amazon.whisperjoin.deviceprovisioningservice.ArcusUpdate.Permission,android.permission.INTERNET,android.permission.AUTHENTICATE_ACCOUNTS,android.permission.FOREGROUND_SERVICE,android.permission.USE_CREDENTIALS,android.permission.BLUETOOTH_ADMIN,android.permission.MANAGE_ACCOUNTS,com.amazon.kindle.otter.settings.RECEIVE_GOODREADS_UNLINK,com.amazon.whisperjoin.deviceprovisioningservice.AllowListPolicyUpdate.Permission,android.permission.WRITE_EXTERNAL_STORAGE,com.amazon.dcp.sso.permission.account.changed,android.permission.BLUETOOTH_SCAN,com.amazon.dcp.sso.permission.AmazonAccountPropertyService.property.changed,com.amazon.identity.permission.CAN_CALL_MAP_INFORMATION_PROVIDER,com.google.android.c2dm.permission.RECEIVE,android.permission.SEND_DOWNLOAD_COMPLETED_INTENTS,com.amazon.dcp.sso.permission.USE_DEVICE_CREDENTIALS,com.amazon.identity.permission.CALL_AMAZON_DEVICE_INFORMATION_PROVIDER,android.permission.WAKE_LOCK,com.amazon.identity.auth.device.perm.AUTH_SDK,android.permission.ACCESS_COARSE_LOCATION,com.amazon.dcp.sso.permission.MANAGE_COR_PFM,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,android.permission.ACCESS_NETWORK_STATE,com.amazon.STORE_ACCESS,android.permission.RECEIVE_BOOT_COMPLETED,android.permission.POST_NOTIFICATIONS,android.permission.ACCESS_WIFI_STATE,com.amazon.dcp.metrics.permission.METRICS_PERMISSION,amazon.permission.COLLECT_METRICS,com.amazon.dcp.messaging.permission.HANDLE_DEVICE_MESSAGE,android.permission.BLUETOOTH_ADVERTISE,com.amazon.whisperjoin.deviceprovisioningservice.FFSServiceAction.permission,android.permission.READ_PHONE_STATE,android.permission.DOWNLOAD_WITHOUT_NOTIFICATION,com.amazon.dcp.config.permission.DYN_CONFIG_VALUES_UPDATED,com.audible.hushpuppy.tablet.permission.COMPANION_MAPPING,com.google.android.gms.permission.AD_ID,android.permission.READ_EXTERNAL_STORAGE,com.amazon.dcp.sso.permission.AMAZON_ACCOUNT_PROPERTY,android.permission.BLUETOOTH_CONNECT,com.amazon.kindle.permission.RECEIVE_ADM_MESSAGE,com.samsung.android.providers.context.permission.WRITE_USE_APP_FEATURE_SURVEY,com.amazon.appmanager.preload.permission.READ_PRELOAD_DEVICE_INFO_PROVIDER,com.amazon.dcp.sso.permission.CUSTOMER_ATTRIBUTE_SERVICE,android.permission.BROADCAST_STICKY,com.amazon.device.messaging.permission.RECEIVE,com.amazon.kindle.socialsharing.PERMISSION_SHARE,android.permission.GET_TASKS,,,,,,,,,,,,,,,
Amazon Music,com.amazon.music.tv,音楽＆オーディオ,"1,000,000+",Amazon Music_ Songs & Podcasts_23.7.1_Apkpure.apk,android.permission.GET_ACCOUNTS,android.permission.ACCESS_FINE_LOCATION,com.amazon.identity.permission.GENERIC_IPC,android.permission.BLUETOOTH,com.amazon.alexa.externalmediaplayer.permission.CONNECT,android.permission.INTERNET,android.permission.FOREGROUND_SERVICE,android.permission.BLUETOOTH_ADMIN,android.permission.USE_CREDENTIALS,android.permission.AUTHENTICATE_ACCOUNTS,android.permission.MANAGE_ACCOUNTS,android.permission.WRITE_EXTERNAL_STORAGE,android.permission.BLUETOOTH_SCAN,com.amazon.dcp.sso.permission.account.changed,com.amazon.mp3.permission.UA_DATA,com.amazon.identity.permission.CAN_CALL_MAP_INFORMATION_PROVIDER,com.google.android.c2dm.permission.RECEIVE,com.amazon.dcp.sso.permission.AmazonAccountPropertyService.property.changed,com.amazon.dcp.sso.permission.USE_DEVICE_CREDENTIALS,android.permission.READ_CONTACTS,android.permission.WAKE_LOCK,com.amazon.mp3.permission.C2D_MESSAGE,com.amazon.identity.auth.device.perm.AUTH_SDK,com.amazon.settings.permission.ALEXA_SETTINGS_CONSUMER,com.amazon.identity.permission.CALL_AMAZON_DEVICE_INFORMATION_PROVIDER,android.permission.CHANGE_NETWORK_STATE,com.amazon.CONTENT_PROVIDER_ACCESS,android.permission.ACCESS_COARSE_LOCATION,android.permission.VIBRATE,com.amazon.dcp.sso.permission.MANAGE_COR_PFM,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,android.permission.ACCESS_NETWORK_STATE,android.permission.RECEIVE_BOOT_COMPLETED,android.permission.POST_NOTIFICATIONS,android.permission.ACCESS_WIFI_STATE,amazon.permission.COLLECT_METRICS,com.amazon.dcp.metrics.permission.METRICS_PERMISSION,android.permission.BLUETOOTH_ADVERTISE,android.permission.READ_PHONE_STATE,com.amazon.CONTENT_NOTIFICATION_ACCESS,com.amazon.dcp.config.permission.DYN_CONFIG_VALUES_UPDATED,com.amazon.music.push.CAN_RECEIVE_CUSTOM_PUSH,android.permission.CHANGE_WIFI_STATE,android.permission.READ_EXTERNAL_STORAGE,com.google.android.gms.permission.AD_ID,android.permission.BLUETOOTH_CONNECT,com.android.vending.BILLING,com.android.vending.CHECK_LICENSE,com.amazon.appmanager.preload.permission.READ_PRELOAD_DEVICE_INFO_PROVIDER,com.amazon.dcp.sso.permission.CUSTOMER_ATTRIBUTE_SERVICE,android.permission.BROADCAST_STICKY,android.permission.RECORD_AUDIO,amazon.speech.permission.SEND_ALEXA_DIRECTIVE,com.amazon.dcp.sso.permission.MANAGE_DEVICE_AND_USER_DATA,,,,,,,,,,,,,
Amazon Music: 音楽やポッドキャストが聴き放題,com.amazon.mp3,音楽＆オーディオ,"100,000,000+",Amazon Music_ Songs & Podcasts_23.7.1_Apkpure.apk,android.permission.GET_ACCOUNTS,android.permission.ACCESS_FINE_LOCATION,com.amazon.identity.permission.GENERIC_IPC,android.permission.BLUETOOTH,com.amazon.alexa.externalmediaplayer.permission.CONNECT,android.permission.INTERNET,android.permission.FOREGROUND_SERVICE,android.permission.BLUETOOTH_ADMIN,android.permission.USE_CREDENTIALS,android.permission.AUTHENTICATE_ACCOUNTS,android.permission.MANAGE_ACCOUNTS,android.permission.WRITE_EXTERNAL_STORAGE,android.permission.BLUETOOTH_SCAN,com.amazon.dcp.sso.permission.account.changed,com.amazon.mp3.permission.UA_DATA,com.amazon.identity.permission.CAN_CALL_MAP_INFORMATION_PROVIDER,com.google.android.c2dm.permission.RECEIVE,com.amazon.dcp.sso.permission.AmazonAccountPropertyService.property.changed,com.amazon.dcp.sso.permission.USE_DEVICE_CREDENTIALS,android.permission.READ_CONTACTS,android.permission.WAKE_LOCK,com.amazon.mp3.permission.C2D_MESSAGE,com.amazon.identity.auth.device.perm.AUTH_SDK,com.amazon.settings.permission.ALEXA_SETTINGS_CONSUMER,com.amazon.identity.permission.CALL_AMAZON_DEVICE_INFORMATION_PROVIDER,android.permission.CHANGE_NETWORK_STATE,com.amazon.CONTENT_PROVIDER_ACCESS,android.permission.ACCESS_COARSE_LOCATION,android.permission.VIBRATE,com.amazon.dcp.sso.permission.MANAGE_COR_PFM,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,android.permission.ACCESS_NETWORK_STATE,android.permission.RECEIVE_BOOT_COMPLETED,android.permission.POST_NOTIFICATIONS,android.permission.ACCESS_WIFI_STATE,amazon.permission.COLLECT_METRICS,com.amazon.dcp.metrics.permission.METRICS_PERMISSION,android.permission.BLUETOOTH_ADVERTISE,android.permission.READ_PHONE_STATE,com.amazon.CONTENT_NOTIFICATION_ACCESS,com.amazon.dcp.config.permission.DYN_CONFIG_VALUES_UPDATED,com.amazon.music.push.CAN_RECEIVE_CUSTOM_PUSH,android.permission.CHANGE_WIFI_STATE,android.permission.READ_EXTERNAL_STORAGE,com.google.android.gms.permission.AD_ID,android.permission.BLUETOOTH_CONNECT,com.android.vending.BILLING,com.android.vending.CHECK_LICENSE,com.amazon.appmanager.preload.permission.READ_PRELOAD_DEVICE_INFO_PROVIDER,com.amazon.dcp.sso.permission.CUSTOMER_ATTRIBUTE_SERVICE,android.permission.BROADCAST_STICKY,android.permission.RECORD_AUDIO,amazon.speech.permission.SEND_ALEXA_DIRECTIVE,com.amazon.dcp.sso.permission.MANAGE_DEVICE_AND_USER_DATA,,,,,,,,,,,,,
Amazon Photos,com.amazon.clouddrive.photos,写真,"50,000,000+",Amazon Photos_2.7.0.538.0-aosp-902039891g_Apkpure.apk,android.permission.GET_ACCOUNTS,com.amazon.identity.permission.GENERIC_IPC,android.permission.INTERNET,android.permission.AUTHENTICATE_ACCOUNTS,android.permission.FOREGROUND_SERVICE,android.permission.USE_CREDENTIALS,android.permission.MANAGE_ACCOUNTS,android.permission.WRITE_EXTERNAL_STORAGE,com.amazon.dcp.sso.permission.AmazonAccountPropertyService.property.changed,com.amazon.dcp.sso.permission.account.changed,com.amazon.identity.permission.CAN_CALL_MAP_INFORMATION_PROVIDER,com.google.android.c2dm.permission.RECEIVE,com.amazon.dcp.sso.permission.USE_DEVICE_CREDENTIALS,android.permission.READ_CONTACTS,android.permission.WAKE_LOCK,com.amazon.identity.auth.device.perm.AUTH_SDK,com.amazon.identity.permission.CALL_AMAZON_DEVICE_INFORMATION_PROVIDER,com.amazon.settings.permission.ALEXA_SETTINGS_CONSUMER,com.amazon.dcp.sso.permission.MANAGE_COR_PFM,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,android.permission.ACCESS_NETWORK_STATE,android.permission.RECEIVE_BOOT_COMPLETED,android.permission.ACCESS_WIFI_STATE,amazon.permission.COLLECT_METRICS,com.amazon.dcp.metrics.permission.METRICS_PERMISSION,android.permission.DOWNLOAD_WITHOUT_NOTIFICATION,com.amazon.dcp.config.permission.DYN_CONFIG_VALUES_UPDATED,com.google.android.gms.permission.AD_ID,android.permission.READ_EXTERNAL_STORAGE,com.android.vending.BILLING,com.amazon.appmanager.preload.permission.READ_PRELOAD_DEVICE_INFO_PROVIDER,com.amazon.dcp.sso.permission.CUSTOMER_ATTRIBUTE_SERVICE,amazon.speech.permission.SEND_ALEXA_DIRECTIVE,android.permission.ACCESS_MEDIA_LOCATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Amazon Prime Video,com.amazon.avod.thirdpartyclient,エンタメ,"500,000,000+",Amazon Prime Video_3.0.348.23947_Apkpure.apk,android.permission.GET_ACCOUNTS,android.permission.ACCESS_FINE_LOCATION,com.amazon.identity.permission.GENERIC_IPC,com.amazon.avod.SDK_ACCESS,android.permission.BLUETOOTH,android.permission.INTERNET,android.permission.AUTHENTICATE_ACCOUNTS,android.permission.FOREGROUND_SERVICE,android.permission.USE_CREDENTIALS,com.amazon.device.environment.permission.SWITCH_STAGE,android.permission.MANAGE_ACCOUNTS,android.permission.WRITE_EXTERNAL_STORAGE,com.amazon.dcp.sso.permission.account.changed,com.amazon.dcp.sso.permission.AmazonAccountPropertyService.property.changed,com.amazon.identity.permission.CAN_CALL_MAP_INFORMATION_PROVIDER,com.google.android.c2dm.permission.RECEIVE,com.amazon.dcp.sso.permission.USE_DEVICE_CREDENTIALS,com.amazon.identity.permission.CALL_AMAZON_DEVICE_INFORMATION_PROVIDER,android.permission.WAKE_LOCK,com.amazon.identity.auth.device.perm.AUTH_SDK,android.permission.CHANGE_NETWORK_STATE,com.amazon.CONTENT_PROVIDER_ACCESS,android.permission.ACCESS_COARSE_LOCATION,com.amazon.dcp.sso.permission.MANAGE_COR_PFM,android.permission.VIBRATE,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,android.permission.ACCESS_NETWORK_STATE,android.permission.CHANGE_WIFI_MULTICAST_STATE,android.permission.RECEIVE_BOOT_COMPLETED,android.permission.ACCESS_WIFI_STATE,com.amazon.dcp.metrics.permission.METRICS_PERMISSION,amazon.permission.COLLECT_METRICS,android.permission.READ_PHONE_STATE,com.samsung.permission.USE_MHDR_SERVICE,com.amazon.dcp.config.permission.DYN_CONFIG_VALUES_UPDATED,com.google.android.gms.permission.AD_ID,android.permission.READ_EXTERNAL_STORAGE,com.android.vending.BILLING,com.amazon.appmanager.preload.permission.READ_PRELOAD_DEVICE_INFO_PROVIDER,com.amazon.dcp.sso.permission.CUSTOMER_ATTRIBUTE_SERVICE,android.permission.SCHEDULE_EXACT_ALARM,,,,,,,,,,,,,,,,,,,,,,,,,,
Amazon Seller,com.amazon.sellermobile.android,ビジネス,"10,000,000+",Amazon Seller_8.9.0_Apkpure.apk,android.permission.GET_ACCOUNTS,android.permission.ACCESS_FINE_LOCATION,android.permission.CAMERA,android.permission.INTERNET,android.permission.FOREGROUND_SERVICE,android.permission.AUTHENTICATE_ACCOUNTS,android.permission.USE_CREDENTIALS,android.permission.MANAGE_ACCOUNTS,android.permission.WRITE_EXTERNAL_STORAGE,com.amazon.dcp.sso.permission.account.changed,com.amazon.dcp.sso.permission.AmazonAccountPropertyService.property.changed,com.google.android.c2dm.permission.RECEIVE,com.amazon.dcp.sso.permission.USE_DEVICE_CREDENTIALS,com.amazon.identity.permission.CALL_AMAZON_DEVICE_INFORMATION_PROVIDER,android.permission.WAKE_LOCK,com.amazon.identity.auth.device.perm.AUTH_SDK,android.permission.ACCESS_COARSE_LOCATION,android.permission.VIBRATE,com.amazon.dcp.sso.permission.MANAGE_COR_PFM,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,android.permission.ACCESS_NETWORK_STATE,android.permission.RECEIVE_BOOT_COMPLETED,com.amazon.dcp.metrics.permission.METRICS_PERMISSION,amazon.permission.COLLECT_METRICS,android.permission.READ_PHONE_STATE,android.permission.MODIFY_AUDIO_SETTINGS,com.amazon.dcp.config.permission.DYN_CONFIG_VALUES_UPDATED,android.permission.FLASHLIGHT,android.permission.READ_EXTERNAL_STORAGE,android.permission.HIGH_SAMPLING_RATE_SENSORS,com.amazon.appmanager.preload.permission.READ_PRELOAD_DEVICE_INFO_PROVIDER,com.amazon.dcp.sso.permission.CUSTOMER_ATTRIBUTE_SERVICE,android.permission.RECORD_AUDIO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Amazon ショッピングアプリ,com.amazon.mShop.android.shopping,ショッピング,"500,000,000+",Amazon Shopping_26.12.0.100_Apkpure.apk,android.permission.GET_ACCOUNTS,android.permission.ACCESS_FINE_LOCATION,android.permission.READ_MEDIA_VIDEO,com.amazon.identity.permission.GENERIC_IPC,android.permission.BLUETOOTH,android.permission.CAMERA,android.permission.INTERNET,android.permission.NEARBY_WIFI_DEVICES,android.permission.FOREGROUND_SERVICE,android.permission.BLUETOOTH_ADMIN,com.amazon.whisperjoin.deviceprovisioningservice.ArcusUpdate.Permission,android.permission.USE_CREDENTIALS,android.permission.AUTHENTICATE_ACCOUNTS,android.permission.MANAGE_ACCOUNTS,com.google.android.apps.photos.permission.GOOGLE_PHOTOS,android.permission.WRITE_EXTERNAL_STORAGE,android.permission.BLUETOOTH_SCAN,com.amazon.dcp.sso.permission.account.changed,com.amazon.dcp.sso.permission.AmazonAccountPropertyService.property.changed,com.amazon.identity.permission.CAN_CALL_MAP_INFORMATION_PROVIDER,com.google.android.c2dm.permission.RECEIVE,com.amazon.dcp.sso.permission.USE_DEVICE_CREDENTIALS,android.permission.READ_CONTACTS,android.permission.WAKE_LOCK,com.amazon.identity.auth.device.perm.AUTH_SDK,com.amazon.identity.permission.CALL_AMAZON_DEVICE_INFORMATION_PROVIDER,android.permission.ACCESS_COARSE_LOCATION,com.amazon.alexa.externalmediaplayer.permission.WAKE_UP,android.permission.VIBRATE,com.amazon.dcp.sso.permission.MANAGE_COR_PFM,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,android.permission.ACCESS_NETWORK_STATE,com.htc.launcher.permission.READ_SETTINGS,android.permission.RECEIVE_BOOT_COMPLETED,com.amazon.whas.API_COMMUNICATION,android.permission.POST_NOTIFICATIONS,android.permission.ACCESS_WIFI_STATE,amazon.permission.COLLECT_METRICS,com.amazon.dcp.metrics.permission.METRICS_PERMISSION,android.permission.BLUETOOTH_ADVERTISE,com.sec.android.provider.badge.permission.READ,com.amazon.whisperjoin.deviceprovisioningservice.FFSServiceAction.permission,android.permission.READ_PHONE_STATE,android.permission.MODIFY_AUDIO_SETTINGS,android.permission.FLASHLIGHT,com.amazon.dcp.config.permission.DYN_CONFIG_VALUES_UPDATED,android.permission.CHANGE_WIFI_STATE,android.permission.READ_EXTERNAL_STORAGE,com.amazon.whisperjoin.deviceprovisioningservice.WhiteListPolicyUpdate.Permission,com.google.android.gms.permission.AD_ID,com.android.launcher.permission.READ_SETTINGS,android.permission.BLUETOOTH_CONNECT,android.permission.HIGH_SAMPLING_RATE_SENSORS,com.android.vending.CHECK_LICENSE,com.amazon.appmanager.preload.permission.READ_PRELOAD_DEVICE_INFO_PROVIDER,android.permission.READ_MEDIA_IMAGES,com.android.vending.BILLING,com.amazon.dcp.sso.permission.CUSTOMER_ATTRIBUTE_SERVICE,com.htc.launcher.permission.UPDATE_SHORTCUT,com.android.launcher.permission.INSTALL_SHORTCUT,android.permission.USE_FINGERPRINT,android.permission.RECORD_AUDIO,android.permission.ACCESS_BACKGROUND_LOCATION,android.permission.READ_PRIVILEGED_PHONE_STATE,android.permission.NFC,com.sec.android.provider.badge.permission.WRITE,com.amazon.dcp.settings.permission.READ_SETTINGS
Amazonビジネス,com.amazon.mShop.android.business.shopping,ショッピング,"1,000,000+",Amazon Business_ Shop and Save_26.12.0.451_Apkpure.apk,android.permission.GET_ACCOUNTS,android.permission.ACCESS_FINE_LOCATION,android.permission.READ_MEDIA_VIDEO,com.amazon.identity.permission.GENERIC_IPC,android.permission.BLUETOOTH,android.permission.CAMERA,android.permission.INTERNET,android.permission.NEARBY_WIFI_DEVICES,android.permission.FOREGROUND_SERVICE,android.permission.BLUETOOTH_ADMIN,com.amazon.whisperjoin.deviceprovisioningservice.ArcusUpdate.Permission,android.permission.USE_CREDENTIALS,android.permission.AUTHENTICATE_ACCOUNTS,android.permission.MANAGE_ACCOUNTS,com.google.android.apps.photos.permission.GOOGLE_PHOTOS,android.permission.WRITE_EXTERNAL_STORAGE,android.permission.BLUETOOTH_SCAN,com.amazon.dcp.sso.permission.account.changed,com.amazon.dcp.sso.permission.AmazonAccountPropertyService.property.changed,com.amazon.identity.permission.CAN_CALL_MAP_INFORMATION_PROVIDER,com.google.android.c2dm.permission.RECEIVE,com.amazon.dcp.sso.permission.USE_DEVICE_CREDENTIALS,android.permission.READ_CONTACTS,android.permission.WAKE_LOCK,com.amazon.identity.auth.device.perm.AUTH_SDK,com.amazon.identity.permission.CALL_AMAZON_DEVICE_INFORMATION_PROVIDER,android.permission.ACCESS_COARSE_LOCATION,android.permission.VIBRATE,com.amazon.dcp.sso.permission.MANAGE_COR_PFM,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,android.permission.ACCESS_NETWORK_STATE,com.htc.launcher.permission.READ_SETTINGS,com.amazon.whas.API_COMMUNICATION,android.permission.RECEIVE_BOOT_COMPLETED,android.permission.POST_NOTIFICATIONS,android.permission.ACCESS_WIFI_STATE,amazon.permission.COLLECT_METRICS,com.amazon.dcp.metrics.permission.METRICS_PERMISSION,android.permission.BLUETOOTH_ADVERTISE,com.sec.android.provider.badge.permission.READ,com.amazon.whisperjoin.deviceprovisioningservice.FFSServiceAction.permission,android.permission.READ_PHONE_STATE,android.permission.FLASHLIGHT,com.amazon.dcp.config.permission.DYN_CONFIG_VALUES_UPDATED,android.permission.CHANGE_WIFI_STATE,android.permission.READ_EXTERNAL_STORAGE,com.amazon.whisperjoin.deviceprovisioningservice.WhiteListPolicyUpdate.Permission,com.google.android.gms.permission.AD_ID,com.android.launcher.permission.READ_SETTINGS,android.permission.BLUETOOTH_CONNECT,android.permission.HIGH_SAMPLING_RATE_SENSORS,com.android.vending.CHECK_LICENSE,com.amazon.appmanager.preload.permission.READ_PRELOAD_DEVICE_INFO_PROVIDER,android.permission.READ_MEDIA_IMAGES,com.amazon.dcp.sso.permission.CUSTOMER_ATTRIBUTE_SERVICE,com.htc.launcher.permission.UPDATE_SHORTCUT,com.android.launcher.permission.INSTALL_SHORTCUT,android.permission.USE_FINGERPRINT,android.permission.RECORD_AUDIO,android.permission.ACCESS_BACKGROUND_LOCATION,com.sec.android.provider.badge.permission.WRITE,com.amazon.dcp.settings.permission.READ_SETTINGS,,,,,
