com.samsung.android.mapsagent.permission.READ_APP_INFO,1
com.samsung.android.permission.GET_SECRET_PACKAGE_LIST,1
com.samsung.android.sdk.email.permission.READ_ADDONPROVIDER,1
com.samsung.android.sdk.email.permission.RESTRICT_EXTERNAL_ACCESS,1
com.samsung.android.sdk.email.permission.WRITE_ADDONPROVIDER,1
com.samsung.android.sdk.email.permission.WRITE_EMAILCONTRACT,1
com.samsung.android.sdk.permission.SAMSUNG_CUP_SERVICE,1
com.samsung.android.service.peoplestripe.permission.MONITOR,1
com.samsung.container.ACCESS_RECEIVER,1
com.samsung.permission.USE_MHDR_SERVICE,1
com.seagroup.spark.sdk,1
com.sec.android.app.twlauncher.settings.READ_SETTINGS,1
com.sec.android.app.twlauncher.settings.WRITE_SETTINGS,1
com.sec.android.email.ACCOUNT_CREATION_PERMISSION,1
com.sec.android.email.permission.EMAILBROADCAST,1
com.sec.android.email.service.BROADCAST_DETECT,1
com.sec.android.settings.permission.SOFT_RESET,1
com.sec.enterprise.knox.MDM_CONTENT_PROVIDER,1
com.sec.knox.permission.KLMS_AGENT,1
com.sec.permission.READ_POLICIES,1
com.sec.permission.WRITE_POLICIES,1
com.shengfengPro.lr.openadsdk.permission.TT_PANGOLIN,1
com.simyasolutions.ling.universal.permission.C2D_MESSAGE,1
com.sitael.vending.DYNAMIC_RECEIVER_NOT_EXPORTED_PERMISSION,1
com.solocode.anton.permission.C2D_MESSAGE,1
com.solocode.anton.permission.PushHandlerActivity,1
com.sonyericsson.home.action.UPDATE_BADGE,1
com.sonymobile.launcher.permission.PROVIDER_INSERT_BADGE,1
com.spotlightsix.zentimerlite2.DYNAMIC_RECEIVER_NOT_EXPORTED_PERMISSION,1
com.sram.armyknife.DYNAMIC_RECEIVER_NOT_EXPORTED_PERMISSION,1
com.storytoys.lego.duplo.disney.mickey.and.friends.googleplay.permission.C2D_MESSAGE,1
com.sugastudio.homedecor.permission.C2D_MESSAGE,1
com.tapclap.designville.merge.DYNAMIC_RECEIVER_NOT_EXPORTED_PERMISSION,1
com.tencent.qqlauncher.permission.READ_SETTINGS,1
com.tencent.qqlauncher.permission.WRITE_SETTINGS,1
com.timesmobile.pix.permission.C2D_MESSAGE,1
com.tiramisu.driftmax2.DYNAMIC_RECEIVER_NOT_EXPORTED_PERMISSION,1
com.tiramisu.driftmax2.permission.C2D_MESSAGE,1
com.todoroo.astrid.READ,1
com.trycaviar.customer.DYNAMIC_RECEIVER_NOT_EXPORTED_PERMISSION,1
com.unitedfun.prod.apollo.permission.C2D_MESSAGE,1
com.vblast.flipaclip.DYNAMIC_RECEIVER_NOT_EXPORTED_PERMISSION,1
com.vblast.flipaclip.UNLOCKER,1
com.viewer.comicscreen.DYNAMIC_RECEIVER_NOT_EXPORTED_PERMISSION,1
com.vivo.Tips.permission.LOAD_DATA_ACTIVITY,1
com.vivo.abe.permission.configlist_provider,1
com.vivo.abe.permission.control.commond,1
com.vivo.abe.permission.launcher.notification.num,1
com.vivo.abe.permission.unifiedconfig.provider,1
com.vivo.abe.permission.user.conset.record,1
com.vivo.agent.permission.VIVO_TRANSLATOR,1
com.vivo.agent.permission.VOICE_RECOGNITION,1
com.vivo.assistant.permission.VIPC_READ_SETTINGS,1
com.vivo.assistant.permission.VIPC_WRITE_SETTINGS,1
com.vivo.browser.download,1
com.vivo.browser.permission.easytransfer,1
com.vivo.connbase.permission.VIVO_CONNECT_SERVICE,1
com.vivo.daemonservice.permission.PROCESS_DETECT_SERVICE,1
com.vivo.easyshare.ProcessObserver,1
com.vivo.easyshare.permission.MIRRORING_INFO_UPDATE,1
com.vivo.easyshare.permissions.DISABLED_MANUALLY,1
com.vivo.facewake.permission.FACE_FOUND,1
com.vivo.filemanager.permission.OPEN_FILE_LIST,1
com.vivo.filemanager.permission.OPEN_SAFEBOX,1
com.vivo.filemanager.permission.RECYCLE_FILES,1
com.vivo.mms.permission.ENCRYPT_ALL,1
com.vivo.mms.permission.ENCRYPT_STATE_UPDATE,1
com.vivo.nfc_exit_transfer_card_permission,1
com.vivo.nfc_transfer_card_change_title_permission,1
com.vivo.permission.ACCESS_VIVO_CAST_DISPLAY,1
com.vivo.permission.WRITE_OR_UPDATE_OWNER_PACKAGE_NAME,1
com.vivo.permission.WRITE_V_SYSTEM_SETTINGS,1
com.vivo.permission.manage.permission.OPERATION,1
com.vivo.permissionmanager.activity.privacysettings,1
com.vivo.plutosdk.permission.APPSTORE_TRANSMIT,1
com.vivo.plutosdk.permission.EASY_SHARE_WAKE_UP,1
com.vivo.safecenter.permissions.secureprovider.read,1
com.vivo.settings.permission.SOFTWARE_LOCK_APP_LIST,1
com.vivo.settings.permission.START_SETTINGS_ACTIVITY,1
com.vivo.settings.permission.SUGGESTION_DATABASE,1
com.vivo.setupwizard.permission.IMPORT_DATA,1
com.vivo.smartshot.permission.QUERY_STORAGE_DIR,1
com.vivo.smartshot.permission.SETTINGS_MENU,1
com.vivo.vtouch.permission.ANALYSE,1
com.vivo.xspace.permission.ENTER_VERIFY_PAGE,1
com.vivo.xspace.permission.XSPACE_FUNC_HANDLE,1
com.vlv.aravali.BIND_GET_INSTALL_REFERRER_SERVICE,1
com.whidev.mapchart.DYNAMIC_RECEIVER_NOT_EXPORTED_PERMISSION,1
com.wondershake.locari.DYNAMIC_RECEIVER_NOT_EXPORTED_PERMISSION,1
com.wssnps.permission.COM_WSSNPS,1
com.x8bit.bitwarden.DYNAMIC_RECEIVER_NOT_EXPORTED_PERMISSION,1
com.xiaomi.market.sdk.UPDATE,1
com.xiaomi.mi_connect_service.permission.RECEIVE_ENDPOINT,1
com.xiaomi.passport.permission.PASSPORT_UI_CONTROLLER_SERVICE,1
com.xiaomi.permission.RECEIVE_BOOT_COMPLETED,1
com.xiaomi.smarthome.permission.ACCESS_DOWNLOAD_MANAGER,1
com.xiaomi.smarthome.permission.ACCESS_DOWNLOAD_MANAGER_ADVANCED,1
com.xiaomi.smarthome.permission.ACCESS_DOWNLOAD_PROVIDER,1
com.xiaomi.smarthome.permission.C2D_MESSAGE,1
com.xiaomi.smarthome.permission.MIPUSH_RECEIVE,1
com.xiaomi.smarthome.permission.SEND_DOWNLOAD_COMPLETED_INTENTS,1
com.xiaomi.smarthome.uwb.permission.RECEIVE_ENDPOINT,1
com.yopeso.lieferando.DYNAMIC_RECEIVER_NOT_EXPORTED_PERMISSION,1
com.your.package.permission.C2D_MESSAGE,1
com.yy.hiyo.permission.MIPUSH_RECEIVE,1
com.yy.hiyo.permission.PROCESS_PUSH_MSG,1
com.yy.hiyo.permission.PUSH_PROVIDER,1
cute.truefunapps.animals.DYNAMIC_RECEIVER_NOT_EXPORTED_PERMISSION,1
cz.seznam.auth.SZN_ACCOUNTS,1
cz.seznam.mapy.DYNAMIC_RECEIVER_NOT_EXPORTED_PERMISSION,1
de.ard.audiothek.DYNAMIC_RECEIVER_NOT_EXPORTED_PERMISSION,1
de.ard.audiothek.permission.C2D_MESSAGE,1
de.eventim.mobile.app.Android.DYNAMIC_RECEIVER_NOT_EXPORTED_PERMISSION,1
de.pixelhouse.DYNAMIC_RECEIVER_NOT_EXPORTED_PERMISSION,1
de.smuttlewerk.fleetbattle.DYNAMIC_RECEIVER_NOT_EXPORTED_PERMISSION,1
de.smuttlewerk.fleetbattle.permission.C2D_MESSAGE,1
de.swr.avp.ard.DYNAMIC_RECEIVER_NOT_EXPORTED_PERMISSION,1
decoration.smartfunapps.com.deco.permission.C2D_MESSAGE,1
dev.hal_apps.calendar.caho.DYNAMIC_RECEIVER_NOT_EXPORTED_PERMISSION,1
dianxin.permission.ACCESS_LAUNCHER_DATA,1
ee.mtakso.driver.DYNAMIC_RECEIVER_NOT_EXPORTED_PERMISSION,1
ee.mtakso.driver.permission.MAPS_RECEIVE,1
eu.faircode.email.DYNAMIC_RECEIVER_NOT_EXPORTED_PERMISSION,1
flipboard.app.DYNAMIC_RECEIVER_NOT_EXPORTED_PERMISSION,1
flipboard.app.permission.C2D_MESSAGE,1
fm.castbox.audiobook.radio.podcast.permission.C2D_MESSAGE,1
fr.cookbook.DYNAMIC_RECEIVER_NOT_EXPORTED_PERMISSION,1
fun.moala.pocket.DYNAMIC_RECEIVER_NOT_EXPORTED_PERMISSION,1
getui.permission.GetuiService.com.klook,1
hik-proconnect.permission.SEND_BROADCAST,1
in.krosbits.musicolet.ALLOW_CAST_AUDIO,1
in.tsumiki.filmarks.DYNAMIC_RECEIVER_NOT_EXPORTED_PERMISSION,1
io.lingvist.android.DYNAMIC_RECEIVER_NOT_EXPORTED_PERMISSION,1
it.fourbooks.app.DYNAMIC_RECEIVER_NOT_EXPORTED_PERMISSION,1
it.rortos.realflight.DYNAMIC_RECEIVER_NOT_EXPORTED_PERMISSION,1
jp.bookwalker.kreader.android.epub.permission.PRIVATE,1
jp.co.aainc.greensnap.permission.C2D_MESSAGE,1
jp.co.duo7.vr.iriam.permission.C2D_MESSAGE,1
jp.co.fujitv.fodmagazine.permission.PRIVATE,1
jp.co.johospace.backup.MY_PROVIDER_PERMISSION,1
jp.co.johospace.backup.permission.C2D_MESSAGE,1
jp.co.sharp.android.home.permission.READ_SETTINGS,1
jp.co.sharp.android.home.permission.WRITE_SETTINGS,1
jp.co.sharp.android.pet.health.permission.C2D_MESSAGE,1
jp.co.translimit.castle.DYNAMIC_RECEIVER_NOT_EXPORTED_PERMISSION,1
jp.co.translimit.castle.permission.C2D_MESSAGE,1
jp.ecstudio.chatworkandroid.DYNAMIC_RECEIVER_NOT_EXPORTED_PERMISSION,1
jp.gladd.gladd.permission.C2D_MESSAGE,1
jp.naver.lineantivirus.android.action.reserve_scan,1
jp.naver.lineantivirus.android.permission.APP_RUNNINGTIME_CHECK,1
jp.naver.lineantivirus.android.permission.AUTO_UPDATE_ALERT,1
jp.naver.lineantivirus.android.permission.BACKGROUND_SERVICE_NOTIFICATION,1
jp.naver.lineantivirus.android.permission.REALTIME_ALERT,1
jp.naver.linecamera.android.permission.C2D_MESSAGE,1
jp.naver.linecamera.android.permission.MAPS_RECEIVE,1
kr.co.vcnc.android.couple.DYNAMIC_RECEIVER_NOT_EXPORTED_PERMISSION,1
live.aha.n.DYNAMIC_RECEIVER_NOT_EXPORTED_PERMISSION,1
live.hala.DYNAMIC_RECEIVER_NOT_EXPORTED_PERMISSION,1
makeup.salon.beauty.diy.artist.makeover.permission.C2D_MESSAGE,1
me.bluemail.mail.permission.ACCESS_PROVIDER,1
me.bluemail.mail.permission.DELETE_MESSAGES,1
me.bluemail.mail.permission.READ_ATTACHMENT,1
me.bluemail.mail.permission.READ_MESSAGES,1
me.bluemail.mail.permission.RECEIVE_ADM_MESSAGE,1
mega.privacy.android.app.DYNAMIC_RECEIVER_NOT_EXPORTED_PERMISSION,1
miui.permission.ACCESS_BLE_SETTINGS,1
miui.permission.EXTRA_NETWORK,1
miui.permission.USE_INTERNAL_GENERAL_API,1
net.eightcard.DYNAMIC_RECEIVER_NOT_EXPORTED_PERMISSION,1
net.liveatc.android.provider.READ_DATABASE,1
net.qihoo.launcher.permission.READ_SETTINGS,1
net.qihoo.launcher.permission.WRITE_SETTINGS,1
net.workout.lose.weight.fitness.fit.coach.DYNAMIC_RECEIVER_NOT_EXPORTED_PERMISSION,1
nhncorp.permission.AUTO_UPDATE_ALERT,1
nhncorp.permission.REALTIME_ALERT,1
nocrop.forinstagram.nocrop.DYNAMIC_RECEIVER_NOT_EXPORTED_PERMISSION,1
oppo.permission.MANAGE_EXTERNAL_STORAGE,1
org.adw.launcher.permission.READ_SETTINGS,1
org.adw.launcher.permission.WRITE_SETTINGS,1
org.adw.launcher_donut.permission.READ_SETTINGS,1
org.adw.launcher_donut.permission.WRITE_SETTINGS,1
org.adwfreak.launcher.permission.READ_SETTINGS,1
org.adwfreak.launcher.permission.WRITE_SETTINGS,1
org.coursera.android.DYNAMIC_RECEIVER_NOT_EXPORTED_PERMISSION,1
org.dayup.stocks.DYNAMIC_RECEIVER_NOT_EXPORTED_PERMISSION,1
org.dayup.stocks.permission.C2D_MESSAGE,1
org.simalliance.openmobileap i.SMARTCARD,1
org.thialfihar.android.apg.permission.READ_KEY_DETAILS,1
owner.custom.permission,1
puzzle.merge.hotel.empire.DYNAMIC_RECEIVER_NOT_EXPORTED_PERMISSION,1
sg.bigo.live.permission.Bepulled,1
telecom.mdesk.permission.READ_SETTINGS,1
telecom.mdesk.permission.WRITE_SETTINGS,1
tr.com.mobilus.invidyo.DYNAMIC_RECEIVER_NOT_EXPORTED_PERMISSION,1
tr.com.mobilus.invidyo.permission.C2D_MESSAGE,1
tv.abema.DYNAMIC_RECEIVER_NOT_EXPORTED_PERMISSION,1
tv.every.delishkitchen.DYNAMIC_RECEIVER_NOT_EXPORTED_PERMISSION,1
us.live.chat.permission.C2D_MESSAGE,1
video.chat.joi.DYNAMIC_RECEIVER_NOT_EXPORTED_PERMISSION,1
video.like.permission.MIPUSH_RECEIVE,1
video.like.permission.PERMISSION_SAFE_BROADCAST,1
video.like.permission.PERMISSION_TITAN_SAFE_BROADCAST,1
video.like.permission.PROCESS_PUSH_MSG,1
video.like.permission.PUSH_PROVIDER,1
video.like.wallpaper.plugin.permission,1
xyz.gl.animevsub.DYNAMIC_RECEIVER_NOT_EXPORTED_PERMISSION,1
xyz.gl.animevsub.permission.C2D_MESSAGE,1
,0
